doc_id,title,country,year,languages,resource_type,planipolis_page_url,document_url,local_filename,source_row_number,word_count,text_chars
nep_95603ef711,Education sector strategic plan 2022–2034,Eswatini,2022,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2022/education-sector-strategic-plan-2022%E2%80%932034-7467,http://planipolis.iiep.unesco.org/sites/default/files/ressources/eswatini-education-sector-strategic-plan_2022-2034-eswatini.pdf,eswatini-education-sector-strategic-plan_2022-2034-eswatini.pdf,751,75901,477986
nep_be4dac4f63,Multi-year action plan 2022/23–2024/25: implementation of the education sector strategic pan (ESSP) 2022–2034 for Eswatini,Eswatini,2022,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2022/multi-year-action-plan-202223%E2%80%93202425-implementation-education-sector-strategic-pan-essp-2022,http://planipolis.iiep.unesco.org/sites/default/files/ressources/esatini_multi-year-action-plan-implementation-esp.pdf,esatini_multi-year-action-plan-implementation-esp.pdf,781,27437,172724
nep_612706c202,Eswatini national disability plan action 2024-2028,Eswatini,2024,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2024/eswatini-national-disability-plan-action-2024-2028,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Eswatini%20National%20Disability%20Plan%20Action%202024-2028.pdf,Eswatini National Disability Plan Action 2024-2028.pdf,755,17438,125380
nep_d289bfd35b,Five-Year Education Sector Development Program (ESDP II) (2002/03-2004/05),Ethiopia,2002,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2002/five-year-education-sector-development-program-esdp-ii-200203-200405-3714,http://planipolis.iiep.unesco.org/sites/default/files/ressources/ethiopia_esdp_education_sector_development_program.pdf,ethiopia_esdp_education_sector_development_program.pdf,322,31625,191325
nep_5d75ce1b99,Education Sector Development Program III (ESDP III) 2005/2006 - 2010/2011 (1998 EFY - 2002 EFY): program action plan (PAP): final draft,Ethiopia,2005,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2005/education-sector-development-program-iii-esdp-iii-20052006-20102011-1998-efy-2002-efy-program,http://planipolis.iiep.unesco.org/sites/default/files/ressources/ethiopia_education_plan_august_2005.pdf,ethiopia_education_plan_august_2005.pdf,293,36083,221754
nep_cca35dc535,National technical and vocation education and training (TVET) strategy,Ethiopia,2008,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/national-technical-and-vocation-education-and-training-tvet-strategy-4751,http://planipolis.iiep.unesco.org/sites/default/files/ressources/ethiopia_national_tvet_strategy.pdf,ethiopia_national_tvet_strategy.pdf,333,17183,118513
nep_5a7accc5ce,Pastoralist area education strategy,Ethiopia,2009,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/pastoralist-area-education-strategy-5259,http://planipolis.iiep.unesco.org/sites/default/files/ressources/ethiopia_pastoralist_area_education_strategy.pdf,ethiopia_pastoralist_area_education_strategy.pdf,337,5215,36673
nep_e682965e7f,Education Sector Development Program IV (ESDP IV) 2010/2011 - 2014/2015 - 2003 EC - 2007 EC: program action plan,Ethiopia,2010,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/education-sector-development-program-iv-esdp-iv-20102011-20142015-2003-ec-2007-ec-program,http://planipolis.iiep.unesco.org/sites/default/files/ressources/ethiopia_esdp_iv.pdf,ethiopia_esdp_iv.pdf,294,54937,352606
nep_586f459305,School improvement guidelines,Ethiopia,2010,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/school-improvement-guidelines-5562,http://planipolis.iiep.unesco.org/sites/default/files/ressources/ethiopia_moe_-_school_improvement_progam_guidelines.pdf,ethiopia_moe_-_school_improvement_progam_guidelines.pdf,362,29859,183113
nep_890a35e0c8,Education Sector Development Programme V (ESDP V) 2008 - 2012 E.C. 2015/16 - 2019/20 G.C.: programme action plan [with summary],Ethiopia,2015,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2015/education-sector-development-programme-v-esdp-v-2008-2012-ec-201516-201920-gc-programme-action,http://planipolis.iiep.unesco.org/sites/default/files/ressources/ethiopia_esdp_v_summary.pdf,ethiopia_esdp_v_summary.pdf,296,6839,42147
nep_89faf973d3,Education Sector Development Programme V (ESDP V) 2008 - 2012 E.C. 2015/16 - 2019/20 G.C.: programme action plan [with summary],Ethiopia,2015,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2015/education-sector-development-programme-v-esdp-v-2008-2012-ec-201516-201920-gc-programme-action,http://planipolis.iiep.unesco.org/sites/default/files/ressources/ethiopia_esdp_v_amharic.pdf,ethiopia_esdp_v_amharic.pdf,297,52738,297653
nep_b4f38f20cd,Education Sector Development Programme V (ESDP V) 2008 - 2012 E.C. 2015/16 - 2019/20 G.C.: programme action plan [with summary],Ethiopia,2015,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2015/education-sector-development-programme-v-esdp-v-2008-2012-ec-201516-201920-gc-programme-action,http://planipolis.iiep.unesco.org/sites/default/files/ressources/ethiopia_esdp_v.pdf,ethiopia_esdp_v.pdf,295,64449,421283
nep_7df8b54f18,Ethiopia Refugee Education Strategy 2015-2018,Ethiopia,2015,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2018/ethiopia-refugee-education-strategy-2015-2018,http://planipolis.iiep.unesco.org/sites/default/files/ressources/62627.pdf,62627.pdf,318,22860,154725
nep_c0808eca9f,A Master plan for special needs education/inclusive education in Ethiopia 2016-2025,Ethiopia,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/master-plan-special-needs-educationinclusive-education-ethiopia-2016-2025-6465,http://planipolis.iiep.unesco.org/sites/default/files/ressources/ethiopia_master_plan_special_needs_education_inclusive_education_2016-2025.pdf,ethiopia_master_plan_special_needs_education_inclusive_education_2016-2025.pdf,280,21741,145334
nep_052f23e602,Climate change education strategy of Ethiopia 2017-2030: Strengthening the integration of climate change into the formal education system of Ethiopia,Ethiopia,2017,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2017/climate-change-education-strategy-ethiopia-2017-2030-strengthening-integration-climate-change,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Ethiopia_CCE_Strategy_2017_2030.pdf,Ethiopia_CCE_Strategy_2017_2030.pdf,285,15195,99941
nep_bb0d9f973f,Ethiopian education development roadmap (2018-30): an integrated executive summary: Draft for discussion,Ethiopia,2018,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2018/ethiopian-education-development-roadmap-2018-30-integrated-executive-summary-draft-discussion,http://planipolis.iiep.unesco.org/sites/default/files/ressources/ethiopia_education_development_roadmap_2018-2030.pdf,ethiopia_education_development_roadmap_2018-2030.pdf,319,35581,237776
nep_5463eb81cb,Concept Note for Education Sector COVID 19-Preparedness and Response Plan,Ethiopia,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/concept-note-education-sector-covid-19-preparedness-and-response-plan-6962,http://planipolis.iiep.unesco.org/sites/default/files/ressources/ethiopia_concept_note_for_education_sector_covid_19-preparedness_and_response_plan.pdf,ethiopia_concept_note_for_education_sector_covid_19-preparedness_and_response_plan.pdf,286,4107,27653
nep_1e9aab8fdd,Environmental and Social Management Framework (ESMF) for Ethiopia COVID-19 Education Emergency Response Project (P174206),Ethiopia,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/environmental-and-social-management-framework-esmf-ethiopia-covid-19-education-emergency,http://planipolis.iiep.unesco.org/sites/default/files/ressources/ethiopia_esmf-covid-19_emergency_education_response_project.pdf,ethiopia_esmf-covid-19_emergency_education_response_project.pdf,313,41613,283269
nep_dc1327abf8,Ethiopia refugee education strategy 2020-2025,Ethiopia,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/ethiopia-refugee-education-strategy-2020-2025,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Ethiopia%20Refugee%20Education%20Strategy%202020-2025.pdf,Ethiopia Refugee Education Strategy 2020-2025.pdf,320,12630,85744
nep_e14689f3b5,Education Sector Development Programme VI (ESDP VI) 2013 – 2017 E.C. 2020/21 – 2024/25 G.C.,Ethiopia,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/education-sector-development-programme-vi-esdp-vi-2013-%E2%80%93-2017-ec-202021-%E2%80%93-202425-gc-7239,http://planipolis.iiep.unesco.org/sites/default/files/ressources/ethiopia_education-sector-development-plan_0.pdf,ethiopia_education-sector-development-plan_0.pdf,298,65766,435074
nep_e98f0812b3,"Special needs/Inclusive education strategy: Emphasizing on access, equity and inclusion to achieve sustainable development goal 4 (2022/23-2029/30)",Ethiopia,2022,"English,Amharic",National Education Plans,http://planipolis.iiep.unesco.org/en/2022/special-needsinclusive-education-strategy-emphasizing-access-equity-and-inclusion-achieve,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Ethiopia_SNE-IE%20Strategy%20English%202022.pdf,Ethiopia_SNE-IE Strategy English 2022.pdf,364,6568,49133
nep_0f38259ba5,Digital education strategy and implementation plan for Ethiopia (2023-2028),Ethiopia,2023,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/digital-education-strategy-and-implementation-plan-ethiopia-2023-2028,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Ethiopia_Digital-Education-Strategy-and-Implementation-Plan.pdf,Ethiopia_Digital-Education-Strategy-and-Implementation-Plan.pdf,290,21800,153975
nep_3bad82baf9,Fiji Education Sector Strategic Plan 2009-2011,Fiji,2009,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/fiji-education-sector-strategic-plan-2009-2011-4712,http://planipolis.iiep.unesco.org/sites/default/files/ressources/fiji_education_sector_strategy_2009-2011.pdf,fiji_education_sector_strategy_2009-2011.pdf,321,18934,126107
nep_5beb977611,2012-2014 Education Sector Strategic Development Plan,Fiji,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/2012-2014-education-sector-strategic-development-plan-5480,http://planipolis.iiep.unesco.org/sites/default/files/ressources/fiji-2012-2014_essdp_education_sector_strategic_devt-plan.pdf,fiji-2012-2014_essdp_education_sector_strategic_devt-plan.pdf,277,632,4609
nep_27884f74d8,2015-2018 Education Sector Strategic Development Plan,Fiji,2015,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2015/2015-2018-education-sector-strategic-development-plan-6167,http://planipolis.iiep.unesco.org/sites/default/files/ressources/fiji-2015-2018_essdp_education_sector_strategic_devt-plan.pdf,fiji-2015-2018_essdp_education_sector_strategic_devt-plan.pdf,278,13520,95079
nep_7cc8a321cc,Strategic plan 2019-2023: education and cultural diversity for empowered and sustainable futures for all,Fiji,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/strategic-plan-2019-2023-education-and-cultural-diversity-empowered-and-sustainable-futures-all,http://planipolis.iiep.unesco.org/sites/default/files/ressources/fiji_education_strategic_plan_2019-2023_1.pdf,fiji_education_strategic_plan_2019-2023_1.pdf,366,5425,36597
nep_7e9b19e292,Strategic development plan 2023-2026,Fiji,2023,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/strategic-development-plan-2023-2026,http://planipolis.iiep.unesco.org/sites/default/files/ressources/fiji_2023-2026-MOE-SP.pdf,fiji_2023-2026-MOE-SP.pdf,365,5948,39735
nep_2bdb9dfa3c,The 2023 Denarau Declaration Fiji National Education Policy Framework 2024 - 2033,Fiji,2024,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2024/2023-denarau-declaration-fiji-national-education-policy-framework-2024-2033,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Fiji_2024_2033_nat_educ_policy_framework_denarau_declaration.pdf,Fiji_2024_2033_nat_educ_policy_framework_denarau_declaration.pdf,368,10716,77374
nep_3555510e5f,Education and research 2007-2012: development plan,Finland,2008,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/education-and-research-2007-2012-development-plan-4131,http://planipolis.iiep.unesco.org/sites/default/files/ressources/finland_education_research_development_plan_2007-2012.pdf,finland_education_research_development_plan_2007-2012.pdf,303,25435,169019
nep_8960901611,Education and research 2011-2016: development plan,Finland,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/education-and-research-2011-2016-development-plan-5526,http://planipolis.iiep.unesco.org/sites/default/files/ressources/finland_education_research_development_plan_2011-2016.pdf,finland_education_research_development_plan_2011-2016.pdf,304,26311,169327
nep_8a762da078,Ministry of Education and Culture Strategy 2030,Finland,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/ministry-education-and-culture-strategy-2030,http://planipolis.iiep.unesco.org/sites/default/files/ressources/finland_education_strategy_2030_swe.pdf,finland_education_strategy_2030_swe.pdf,330,902,7260
nep_8b9c3255a4,Ministry of Education and Culture Strategy 2030,Finland,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/ministry-education-and-culture-strategy-2030,http://planipolis.iiep.unesco.org/sites/default/files/ressources/finland_education_strategy_2030_fin.pdf,finland_education_strategy_2030_fin.pdf,329,720,6845
nep_fcb37720c0,Ministry of Education and Culture Strategy 2030,Finland,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/ministry-education-and-culture-strategy-2030,http://planipolis.iiep.unesco.org/sites/default/files/ressources/finland_education_strategy_2030.pdf,finland_education_strategy_2030.pdf,328,1130,7636
nep_7376b4cf62,Plan de continuité pédagogique: rentrée scolaire 2020,France,2020,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/plan-de-continuit%C3%A9-p%C3%A9dagogique-rentr%C3%A9e-scolaire-2020-6984,http://planipolis.iiep.unesco.org/sites/default/files/ressources/france_circulaire_plan-de-continuite.pdf,france_circulaire_plan-de-continuite.pdf,342,1446,9036
nep_d1ea74e5b1,Plan ministériel de prévention et de gestion COVID-19,France,2020,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/plan-minist%C3%A9riel-de-pr%C3%A9vention-et-de-gestion-covid-19-6848,http://planipolis.iiep.unesco.org/sites/default/files/ressources/france_covid19_circul.pdf,france_covid19_circul.pdf,351,9379,61759
nep_5e33e2e0a6,Construisons ensemble une école engagée,France,2022,"French,English",National Education Plans,http://planipolis.iiep.unesco.org/en/2022/construisons-ensemble-une-ecole-engagee,http://planipolis.iiep.unesco.org/sites/default/files/ressources/france_building_committed_education_system_together.pdf,france_building_committed_education_system_together.pdf,288,31772,203866
nep_dad855e053,Construisons ensemble une école engagée,France,2022,"French,English",National Education Plans,http://planipolis.iiep.unesco.org/en/2022/construisons-ensemble-une-ecole-engagee,http://planipolis.iiep.unesco.org/sites/default/files/ressources/france_construisons_ensemble_une_ecole_engagee.pdf,france_construisons_ensemble_une_ecole_engagee.pdf,287,33399,211358
nep_02b676efd0,Numérique pour l’éducation 2023-2027: la vision stratégique d’une politique publique partagée,France,2023,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/numerique-pour-leducation-2023-2027-la-vision-strategique-dune-politique-publique-partagee,http://planipolis.iiep.unesco.org/sites/default/files/ressources/france_strat-gie-num-rique-ducation-2023-2027.pdf,france_strat-gie-num-rique-ducation-2023-2027.pdf,334,15499,100468
