doc_id,title,country,year,languages,resource_type,planipolis_page_url,document_url,local_filename,rights_publication_mode,source_row_number,rights_signal_class,rights_signal_name,rights_confidence,rights_evidence_location,rights_evidence_pages,rights_evidence_snippet
nep_bfb5c7a985,Plan intérimaire pour l'éducation 2013-2015,Madagascar,2012,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/plan-int%C3%A9rimaire-pour-l%C3%A9ducation-2013-2015-5632,http://planipolis.iiep.unesco.org/sites/default/files/ressources/madagascar-interim-education-plan-2013-2015.pdf,madagascar-interim-education-plan-2013-2015.pdf,snippet_search_ok,502,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_b9788953d3,"Plan sectoriel de l'éducation 2018-2022: pour une éducation de qualité pour tous, garantie du développement durable",Madagascar,2017,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2017/plan-sectoriel-de-l%C3%A9ducation-2018-2022-pour-une-%C3%A9ducation-de-qualit%C3%A9-pour-tous-garantie-du-6526,http://planipolis.iiep.unesco.org/sites/default/files/ressources/madagascar_plan_education_2018-2022.pdf,madagascar_plan_education_2018-2022.pdf,snippet_search_ok,503,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_4ce6ce3fa1,Projet d'appui à l'éducation de base (PAEB): Cadre de politique de réinstallation des populations. Cadre de gestion environnementale et sociale,Madagascar,2020,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/projet-dappui-%C3%A0-l%C3%A9ducation-de-base-paeb-cadre-de-politique-de-r%C3%A9installation-des-populations,http://planipolis.iiep.unesco.org/sites/default/files/ressources/madagascar_cges-paeb_fa_2020.pdf,madagascar_cges-paeb_fa_2020.pdf,snippet_search_ok,504,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_9daf9d57ef,National Education Sector Plan 2008-2017: a statement. Summary of the National Education Sector Plan 2008-2017,Malawi,2008,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/national-education-sector-plan-2008-2017-statement-summary-national-education-sector-plan-2008,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malawi_nesp_summary.pdf,malawi_nesp_summary.pdf,snippet_search_ok,498,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_dedf286f05,National Education Sector Plan 2008-2017: a statement. Summary of the National Education Sector Plan 2008-2017,Malawi,2008,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/national-education-sector-plan-2008-2017-statement-summary-national-education-sector-plan-2008,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malawi_nesp.pdf,malawi_nesp.pdf,snippet_search_ok,497,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_89caeb771b,Education Sector Implementation Plan. Towards quality education: implementing the National Education Sector Plan 2009-2013,Malawi,2009,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/education-sector-implementation-plan-towards-quality-education-implementing-national-education,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malawi_esip_final.pdf,malawi_esip_final.pdf,snippet_search_ok,474,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_d2b8e43f45,National strategic plan for early childhood development 2009-2014,Malawi,2009,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/national-strategic-plan-early-childhood-development-2009-2014-6826,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malawi_ecdstrategicplan.pdf,malawi_ecdstrategicplan.pdf,snippet_search_ok,500,copyright_notice,copyright_notice,low,pdf_edge_pages,"1,2,3,27,28,29","EARS UNICEF COUNTRY OFFICE P.O. Box 30375, Lilongwe 3, Malawi. Tel: +265 1 770 770 Fax: +265 1 773 162 Email: lilongwe@unicef.org MINISTRY OF GENDER, CHILDREN AND COMMUNITY DEVELOPMENT Private Bag 433, Lilongwe 3, Malawi. The Government of Malawi PHOTOGRAPHS: © UNICEF"
nep_bb948cb143,Strategic Plan (2016-2021),Malawi,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/strategic-plan-2016-2021-7030,http://planipolis.iiep.unesco.org/sites/default/files/ressources/moceccd_strategic_plan_2016_to_2021-final_edit.pdf,moceccd_strategic_plan_2016_to_2021-final_edit.pdf,snippet_search_ok,508,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_29d620ade7,National COVID-19 Preparedness and Response Plan,Malawi,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/national-covid-19-preparedness-and-response-plan-6901,http://planipolis.iiep.unesco.org/sites/default/files/ressources/national-covid-19-preparedness-and-response-plan_08-04-2020_final-version.pdf,national-covid-19-preparedness-and-response-plan_08-04-2020_final-version.pdf,snippet_search_ok,496,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_7cd89045d7,Education development plan 2001-2010: executive summary,Malaysia,2001,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2001/education-development-plan-2001-2010-executive-summary-3715,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malaysia_education_development_plan_2001-2010_summary.pdf,malaysia_education_development_plan_2001-2010_summary.pdf,snippet_search_ok,519,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_105e369656,Higher education action plan 2007-2010: triggering higher education transformation,Malaysia,2007,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/higher-education-action-plan-2007-2010-triggering-higher-education-transformation-4197,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malaysia_higher_education_action_plan_2007-2010.pdf,malaysia_higher_education_action_plan_2007-2010.pdf,snippet_search_ok,526,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_1238fe5e18,Blueprint on enculturation of lifelong learning for Malaysia 2011-2020,Malaysia,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/blueprint-enculturation-lifelong-learning-malaysia-2011-2020-6704,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malaysia_blueprint_on_enculturation_of_lifelong_learning_2011-2020.pdf,malaysia_blueprint_on_enculturation_of_lifelong_learning_2011-2020.pdf,snippet_search_ok,514,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_f51dad9d67,National higher education action plan PSPTN (Phase 2) 2011-2015,Malaysia,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/national-higher-education-action-plan-psptn-phase-2-2011-2015-5876,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malaysia_national_higher_education_action_plan_2011-2015.pdf,malaysia_national_higher_education_action_plan_2011-2015.pdf,snippet_search_ok,533,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_b99e788e34,Malaysia Education Blueprint 2013-2025 (Preschool to post-secondary education) [with summary],Malaysia,2013,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2013/malaysia-education-blueprint-2013-2025-preschool-post-secondary-education-summary-5867,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malaysia_blueprint_summary.pdf,malaysia_blueprint_summary.pdf,snippet_search_ok,494,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_f947fc8afc,Enhancing employability through human capital and entrepreneurship development project (environmental and social management framework),Maldives,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/enhancing-employability-through-human-capital-and-entrepreneurship-development-project,http://planipolis.iiep.unesco.org/sites/default/files/ressources/maldives_smf-eched.pdf,maldives_smf-eched.pdf,snippet_search_ok,521,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_97ae376655,Maldives Education Sector Plan 2019-2023,Maldives,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/maldives-education-sector-plan-2019-2023-6727,http://planipolis.iiep.unesco.org/sites/default/files/ressources/maldives_education_sector_plan_2019-2023.pdf,maldives_education_sector_plan_2019-2023.pdf,snippet_search_ok,529,copyright_notice,copyright_notice,low,ocr_full_text,,"olence against women 6 . 5 Now National Disaster Management Authority. 6 “El-Horr, Jana; Pande, Rohini Prabha. 2016. Understanding Gender in Maldives: Toward Inclusive Development. Directions in Development-- Countries and Regions; Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/24118 License: CC BY 3.0 IGO.” 29 Maldives Education Sector Plan 2019 -2023 Commitments to the SDGs: The Maldives had already achieved five out of eight Millennium Development Goals (MDGs) by 2010, mak"
nep_48e7435466,Maldives education response plan for Covid-19,Maldives,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/maldives-education-response-plan-covid-19-6992,http://planipolis.iiep.unesco.org/sites/default/files/ressources/maldives_erp_for_covid19_13.06.2020.pdf,maldives_erp_for_covid19_13.06.2020.pdf,snippet_search_ok,530,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_a59be05397,Standard operation procedures on COVID-19,Maldives,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/standard-operation-procedures-covid-19-6854,http://planipolis.iiep.unesco.org/sites/default/files/ressources/maldives_sop_on_covid_19_09.03.2020.pdf,maldives_sop_on_covid_19_09.03.2020.pdf,snippet_search_ok,550,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_7042322041,ICT in Education Master Plan 2 2021-2024,Maldives,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/ict-education-master-plan-2-2021-2024,http://planipolis.iiep.unesco.org/sites/default/files/ressources/maldives_ICT_Master_Plan_in_education_2021-2024.pdf,maldives_ICT_Master_Plan_in_education_2021-2024.pdf,snippet_search_ok,527,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_798e660cc5,Programme décennal de développement de l'éducation: les grandes orientations de la politique éducative,Mali,2000,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2000/programme-d%C3%A9cennal-de-d%C3%A9veloppement-de-l%C3%A9ducation-les-grandes-orientations-de-la-politique,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_prodec.pdf,mali_prodec.pdf,snippet_search_ok,540,copyright_notice,copyright_notice,low,ocr_full_text,,"s chances a de réussite d’un tel objectif se sont avérées bien minces : de 7% on est passé a 32,8% | et le systéme présente encore de grandes insuffisances dans la politique, les strategies et les ressources. En effet, le systeme éducatif se caractérise par : © des taux faibles d’inscription et de scolarisation, taux qui en plus, cachent des : disparités régionales, entre centres urbains et zones rurales et entre sexes. © unrendement interne et externe bas ; © ume articulation des cycles et une cohérence interne plutét"
nep_49c5816f3b,Cadre de dépenses à moyen terme du secteur de l'éducation 2006-2008,Mali,2006,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2006/cadre-de-d%C3%A9penses-%C3%A0-moyen-terme-du-secteur-de-l%C3%A9ducation-2006-2008-4099,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_cadre_depenses_2006-2008.pdf,mali_cadre_depenses_2006-2008.pdf,snippet_search_ok,515,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_c792d2dc3c,Mali. Proposition de plan d'action pour la mise en oeuvre accelerée du PISE 2 pour la scolarisation primaire universelle,Mali,2006,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2006/mali-proposition-de-plan-daction-pour-la-mise-en-oeuvre-acceler%C3%A9e-du-pise-2-pour-la,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_plan_pise2_oct06.pdf,mali_plan_pise2_oct06.pdf,snippet_search_ok,531,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_1799b60184,Plan stratégique 2007-2010 de mise en oeuvre des objectifs de la politique de formation continue des maîtres,Mali,2006,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2006/plan-strat%C3%A9gique-2007-2010-de-mise-en-oeuvre-des-objectifs-de-la-politique-de-formation,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_plan_strategique_2007_2010.pdf,mali_plan_strategique_2007_2010.pdf,snippet_search_ok,538,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_a0247ff24f,Cadre des dépenses à moyen terme (2010-2012): secteur de l'éducation,Mali,2010,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/cadre-des-d%C3%A9penses-%C3%A0-moyen-terme-2010-2012-secteur-de-l%C3%A9ducation-4934,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_cdmt_2010_2012_education.pdf,mali_cdmt_2010_2012_education.pdf,snippet_search_ok,516,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_20f8f83c95,Programme d'Investissement pour le Secteur de l'Education PISE: descriptif de la troisième phase (2010-2012),Mali,2010,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/programme-dinvestissement-pour-le-secteur-de-leducation-pise-descriptif-de-la-troisi%C3%A8me-phase,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_pise_iii_descriptif.pdf,mali_pise_iii_descriptif.pdf,snippet_search_ok,539,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_72e83e9c15,Programme décennal de développement de la formation professionnelle pour l'emploi (PRODEFPE). 1ère phase: Programme triennal 2015-2017,Mali,2015,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2015/programme-d%C3%A9cennal-de-d%C3%A9veloppement-de-la-formation-professionnelle-pour-lemploi-prodefpe-1%C3%A8re,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_prodefpe_2015_2017.pdf,mali_prodefpe_2015_2017.pdf,snippet_search_ok,541,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_f86cd5915c,Programme intérimaire de relance du secteur de l'éducation et de la formation professionnelle - Durée: 2 ans (2015-2016),Mali,2015,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2015/programme-int%C3%A9rimaire-de-relance-du-secteur-de-l%C3%A9ducation-et-de-la-formation-professionnelle,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali-interim-education-plan.pdf,mali-interim-education-plan.pdf,snippet_search_ok,543,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_18a54d74e1,Plan de réponse à la Covid-19 des ministères en charge de l'éducation 2020-2021,Mali,2020,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/plan-de-r%C3%A9ponse-%C3%A0-la-covid-19-des-minist%C3%A8res-en-charge-de-l%C3%A9ducation-2020-2021-7144,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_strategie_covid_education.pdf,mali_strategie_covid_education.pdf,snippet_search_ok,536,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_a6baea6e89,"Programme décennal de développement de l’éducation et de la formation professionnelle deuxième génération (PRODEC 2), 2019-2028",Mali,2020,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/programme-d%C3%A9cennal-de-d%C3%A9veloppement-de-l%E2%80%99%C3%A9ducation-et-de-la-formation-professionnelle-deuxi%C3%A8me,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali-prodec2_2019-2028.pdf,mali-prodec2_2019-2028.pdf,snippet_search_ok,542,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_3b7fb7cfce,Requête de financement accéléré COVID-19 et document de programme. Mali,Mali,2020,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/requ%C3%AAte-de-financement-acc%C3%A9l%C3%A9r%C3%A9-covid-19-et-document-de-programme-mali-6999,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_2020-07-requete-financement-accelere-covid-19-document-programme.pdf,mali_2020-07-requete-financement-accelere-covid-19-document-programme.pdf,snippet_search_ok,547,no_rights_signal,no_rights_signal,low,ocr_full_text,,
